Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Measure Names,Measure Values
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value,139.886316621
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value Up,9.147374418
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value Low,2.734851714
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value,5.706026997
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,226.555506457
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,72.887194299
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,149.721350378
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,24.359650038
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,9.544529879
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,16.041971439
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,216.247527006
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,67.938107545
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,133.679378939
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Up,10.846222025
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Low,3.375764266
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value,6.821360201
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,273.471720856
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,90.544959578
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,182.008340217
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,24.89830774
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,9.586541074
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,16.280715023
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,263.949810622
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,86.023013611
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value,165.727625194
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Up,9.594818548
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Low,2.989060056
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value,6.0293544
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,249.209660104
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,83.173257661
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,166.191458882
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,23.670278613
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,9.118493254
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value,15.495661196
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Up,240.419004777
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Low,78.624703568
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value,150.695797687
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Up,8.168841238
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Low,2.371959983
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value,5.074755125
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,203.945066958
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,63.041122623
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,133.49309479
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,25.089080712
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,9.951032649
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,16.587439325
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,192.049100544
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,57.686743515
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value,116.905655466
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Up,8.715660693
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Low,2.489580354
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value,5.394066534
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,204.697785266
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,62.962749156
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,133.830267211
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,25.024785829
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,9.955588703
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value,16.569075527
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Up,192.92582494
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Low,57.627210921
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value,117.261191684
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value Up,42.855418073
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value Low,21.003668894
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value,31.082783984
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1138.83679819
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,500.137141935
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,819.486970062
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,389.141657261
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,146.325362084
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,249.427649264
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,828.160074743
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,371.250433153
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value,570.059320798
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value Up,41.980722586
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value Low,20.657482619
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value,30.57053673
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1097.260322056
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,479.148181279
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,788.204251667
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,387.252730208
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,144.630935171
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,247.345750933
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,785.92262002
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,351.568574118
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,540.858500735
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Up,48.997108089
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Low,25.874692382
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value,36.552294131
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1237.328909024
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,567.462415513
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,902.395662268
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,377.741759542
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,137.400133402
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,239.175409604
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,930.080540707
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,451.220183093
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value,663.220252664
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Up,42.890725345
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Low,22.615728272
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value,31.995809692
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1127.628944212
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,506.995800375
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,817.312372293
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,373.149673182
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,133.779463488
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value,234.356280199
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Up,821.680148085
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Low,394.238122508
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value,582.956092094
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Up,37.997583803
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Low,17.172939271
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value,26.751617282
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1056.643194089
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,444.899779178
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,750.771486634
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,398.714432385
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,154.149985529
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,258.323039565
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,743.646948901
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,305.088049986
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value,492.448447068
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Up,41.102712006
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Low,18.768081312
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value,29.195370854
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1067.959343243
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,452.279576804
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,760.119460023
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,400.859978274
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,155.100911065
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value,259.878562096
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Up,751.422188394
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Low,310.399122078
CAI,"Central America, Mexico and Latin Caribbean",Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value,500.240897927
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value Up,0.912913337
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value Low,0.625485875
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value,0.793358503
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,624.505219776
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,194.8274438
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,409.666331788
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,591.420471493
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,223.725694601
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,376.757717072
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,37.681012639
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,26.791034777
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value,32.908614716
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Deaths,Rate,Value Up,1.295003859
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Deaths,Rate,Value Low,0.845081032
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Deaths,Rate,Value,1.113371301
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,611.642694677
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,203.580481647
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,407.611588162
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,575.708033878
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,223.69504962
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,371.933416761
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,40.872064225
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,28.622345301
NAR,North America,Region of the Americas,Asthma,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,35.678171402
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Deaths,Rate,Value Up,0.795202475
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Deaths,Rate,Value Low,0.609467643
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Deaths,Rate,Value,0.702516627
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,570.327881674
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,174.828178872
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,372.578030273
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,537.548014736
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,200.186581701
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,339.913863671
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,36.770817629
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,28.380883546
NAR,North America,Region of the Americas,Asthma,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value,32.664166601
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Deaths,Rate,Value Up,0.971619142
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Deaths,Rate,Value Low,0.737818589
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Deaths,Rate,Value,0.852433882
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,531.464842268
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,172.004062195
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,351.734452231
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,498.227909427
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,189.49471628
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value,318.62009032
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Up,37.279687339
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Low,28.811524101
NAR,North America,Region of the Americas,Asthma,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value,33.114361912
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Deaths,Rate,Value Up,1.004854427
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Deaths,Rate,Value Low,0.631990826
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Deaths,Rate,Value,0.862670523
NAR,North America,Region of the Americas,Asthma,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,675.538529464
